Num_Children,Group,Income,Own_Car,Own_Housing,Target
4,1,71591,1,0,0
2,1,74540,1,1,1
1,0,86352,0,0,0
2,1,104955,1,1,1
2,1,108271,1,0,1
2,0,83185,1,0,0
1,0,44415,0,0,0
1,0,44760,1,0,0
3,1,113629,1,0,1
2,0,78088,1,0,0
3,0,86313,0,1,1
3,1,107882,1,1,1
0,0,43629,0,0,0
4,1,114472,0,1,1
1,1,110491,1,1,1
4,0,54497,0,1,0
2,0,96339,1,1,1
4,0,39982,1,1,0
2,1,99551,1,1,1
2,0,69521,0,0,0
3,0,81140,1,0,0
2,0,61652,0,1,0
2,0,83284,0,1,0
1,1,113598,1,1,1
2,1,87197,1,0,1
3,0,46130,1,0,0
2,0,79189,0,1,0
2,1,107942,1,0,1
4,0,93652,0,0,1
3,0,92697,0,0,1
2,1,94608,1,0,1
2,0,32107,0,1,0
4,0,56967,0,0,0
3,1,82305,1,0,1
4,0,94904,1,0,1
3,0,73599,0,0,0
1,0,37163,1,0,0
2,0,36388,0,0,0
3,1,69565,0,0,0
1,1,108572,0,1,1
1,1,71181,1,0,0
2,1,68543,0,1,0
1,0,75386,1,0,0
3,1,103842,0,0,1
0,0,80438,0,0,0
2,0,75255,0,0,0
0,0,77999,0,0,0
0,1,53014,1,0,0
1,0,49499,0,1,0
2,0,38347,0,0,0
2,0,76390,1,0,0
3,1,61310,0,0,0
3,1,66350,0,1,0
3,1,109590,1,1,1
3,1,86659,1,0,1
2,1,89480,1,0,1
7,0,69415,0,0,0
2,0,67986,1,1,0
3,0,74601,0,0,0
0,0,85271,1,1,1
1,1,80120,1,1,1
1,1,82753,1,1,1
4,1,114142,1,0,1
1,0,67909,0,1,0
2,0,63043,1,1,0
1,1,57044,1,1,0
1,1,46925,0,0,0
2,0,59353,0,0,0
3,0,34350,1,0,0
2,1,93952,1,0,1
1,0,45414,1,0,0
1,1,53951,0,0,0
1,1,48077,1,0,0
1,1,117295,0,0,1
1,1,100111,0,0,1
2,1,45763,0,1,0
3,0,55930,1,0,0
1,1,47947,0,0,0
1,0,48999,1,1,0
1,1,70324,1,0,0
4,1,84492,1,0,1
2,1,110981,1,0,1
3,0,35766,0,0,0
2,1,63197,1,1,0
2,0,53688,1,1,0
4,0,85484,0,1,0
2,0,95651,0,0,1
4,1,92299,0,1,1
2,0,58801,1,1,0
4,1,119465,0,0,1
3,1,56473,1,1,0
1,0,88843,1,1,1
0,0,34469,0,0,0
3,0,78739,1,0,0
2,1,119580,1,1,1
2,0,96895,1,0,1
4,1,107453,0,1,1
3,0,31557,1,0,0
1,1,56933,1,0,0
2,0,88774,1,0,0
0,1,76860,1,1,1
2,0,63290,1,0,0
2,0,94280,0,0,1
3,1,75797,1,0,1
2,0,37446,1,0,0
2,0,73078,1,0,0
0,0,77812,1,1,0
3,0,61873,1,0,0
2,0,51778,0,1,0
4,1,112315,1,0,1
2,1,54105,1,0,0
5,0,86439,1,1,1
0,1,78897,0,1,1
0,0,35465,1,0,0
2,0,30039,1,1,0
1,1,75757,0,0,0
3,0,32508,0,0,0
5,0,59310,0,0,0
2,1,61571,1,0,0
2,1,111000,1,1,1
1,1,75571,0,0,0
0,1,112914,1,1,1
1,1,85132,1,1,1
4,1,109019,0,0,1
2,0,43777,0,0,0
2,0,53897,1,0,0
1,0,73450,0,0,0
2,0,61994,0,1,0
1,1,64890,1,1,0
1,1,52349,0,1,0
1,0,70424,0,0,0
2,0,99855,0,1,1
2,1,84688,1,0,1
2,0,82007,1,0,0
0,0,87980,0,0,0
0,0,91038,0,0,0
4,0,65921,0,0,0
3,0,90549,0,0,0
1,1,80552,1,1,1
0,1,77349,1,1,1
0,0,46331,0,1,0
3,0,39919,0,0,0
0,1,50867,1,0,0
0,0,50097,0,1,0
2,1,103123,1,0,1
1,1,81438,0,1,1
1,0,33773,0,0,0
1,0,57922,1,1,0
2,0,99409,1,0,1
1,0,42832,0,0,0
1,0,35777,1,0,0
1,1,115838,1,0,1
3,1,90257,0,0,1
0,0,91925,0,0,1
3,0,91931,0,0,0
1,0,35874,0,0,0
2,1,76919,0,0,0
2,1,119798,1,0,1
3,0,75268,0,0,0
1,0,46707,0,1,0
2,1,55570,1,0,0
2,1,44738,1,0,0
1,0,30550,1,0,0
3,0,98800,1,0,1
2,0,42261,0,0,0
4,1,64291,1,1,0
0,0,47239,1,0,0
1,0,75775,1,1,0
1,0,58101,0,0,0
1,0,41075,0,1,0
1,1,105820,1,0,1
1,1,57356,1,0,0
2,0,47907,0,0,0
1,1,114350,1,0,1
0,0,99892,1,0,1
3,1,68517,1,1,0
3,1,102792,1,1,1
3,1,112090,1,0,1
3,1,45135,1,0,0
3,1,83793,1,0,1
8,0,97614,1,1,1
2,1,98575,1,0,1
2,1,118394,1,0,1
3,1,79835,1,1,1
1,1,57359,1,1,0
4,1,83294,0,1,1
5,0,72738,0,0,0
3,1,68167,1,1,0
0,1,89341,1,0,1
1,0,71093,1,0,0
1,1,59773,1,0,0
2,1,67375,1,0,0
2,1,66853,1,0,0
2,0,70776,1,0,0
2,1,107763,1,1,1
4,1,45869,1,1,0
0,1,44849,1,1,0
3,1,115787,1,0,1
2,1,66106,1,1,0
3,0,75927,0,0,0
1,0,71778,1,1,0
1,0,74352,1,0,0
0,0,80384,1,1,0
3,0,51739,0,0,0
1,0,91824,1,1,1
2,0,83154,1,0,0
1,1,62925,0,1,0
3,0,72321,0,0,0
3,1,59197,1,1,0
2,1,90005,1,1,1
1,0,40298,0,1,0
3,1,110034,1,1,1
1,0,57620,0,1,0
2,0,84802,1,0,1
1,1,93259,1,0,1
2,1,42106,1,1,0
4,1,62112,1,0,0
5,1,118051,1,0,1
0,0,48069,1,0,0
1,0,96255,0,0,1
4,0,48495,1,0,0
0,0,95857,1,0,1
1,1,117140,1,1,1
5,0,85334,1,0,0
2,1,91220,1,0,1
4,1,109456,1,0,1
2,1,118763,0,1,1
4,1,53197,0,1,0
3,0,93562,1,0,1
3,0,99308,0,0,1
4,0,78650,0,0,0
3,0,89091,1,0,1
0,1,78403,1,0,0
1,1,61679,1,0,0
2,1,64463,0,0,0
1,1,53565,1,0,0
1,0,51543,0,0,0
1,0,60274,0,0,0
1,0,44507,1,0,0
1,0,96173,1,1,1
3,1,116345,1,1,1
3,1,102069,1,0,1
0,1,48972,0,0,0
2,0,43321,1,0,0
2,0,88835,0,1,1
4,0,91655,1,0,1
2,1,67822,1,1,1
2,1,54184,1,0,0
0,0,38579,1,0,0
2,1,60271,1,0,0
4,0,68901,1,0,0
1,1,72801,1,0,0
1,1,48134,1,0,0
0,0,80177,0,0,0
4,1,103601,0,1,1
0,0,80600,1,0,0
4,0,56045,1,0,0
4,0,91176,1,0,1
1,1,60895,1,0,0
3,1,64305,1,0,0
0,0,80138,0,1,0
3,0,83673,0,0,0
2,1,84181,1,1,1
3,0,37092,0,0,0
1,0,80998,1,0,0
1,0,36366,0,0,0
3,1,54455,0,1,0
0,1,70572,1,1,1
1,0,79890,0,0,0
3,0,82756,0,1,0
0,0,77310,1,0,0
2,1,70704,1,1,1
2,1,96901,0,0,1
3,0,96769,0,0,1
0,0,31674,1,1,0
2,1,110885,1,1,1
2,0,83576,0,0,0
0,1,70677,1,0,0
1,0,83808,0,1,0
0,1,60698,1,1,0
2,0,50000,1,0,0
3,0,79008,0,0,0
2,1,67083,1,1,0
4,0,55404,1,1,0
2,1,70439,1,0,0
2,0,55833,1,1,0
1,0,88365,1,0,0
1,1,49052,1,1,0
0,1,51759,1,0,0
0,1,95242,1,0,1
0,0,66508,0,1,0
3,1,91272,1,0,1
1,0,92555,0,0,1
3,1,98821,1,1,1
2,0,54279,0,0,0
1,1,92885,1,0,1
1,1,55779,1,1,0
4,1,116779,1,0,1
4,1,66369,1,0,0
3,0,77842,0,0,0
1,0,65552,1,0,0
1,0,39870,1,0,0
1,0,49534,1,0,0
2,0,35941,1,0,0
1,0,63229,1,1,0
1,0,38848,1,0,0
1,1,73159,1,1,1
2,0,59719,0,1,0
2,0,77699,0,1,0
2,1,97320,1,1,1
2,1,45751,1,1,0
2,0,51167,1,0,0
1,1,62449,0,0,0
5,1,60879,1,0,0
0,1,104064,1,0,1
2,1,90955,0,0,1
3,0,81618,1,0,0
1,1,52558,1,0,0
0,1,49652,1,1,0
3,0,60079,0,0,0
1,1,58844,1,0,0
1,0,80936,1,0,0
2,1,59595,0,0,0
0,1,97911,1,1,1
2,1,100782,0,0,1
1,0,52241,1,0,0
2,1,82636,1,0,1
2,1,55755,1,1,0
0,0,35392,1,0,0
4,0,90455,0,0,0
3,1,91443,1,0,1
2,0,38129,1,0,0
3,0,47319,0,0,0
2,1,90457,1,1,1
2,1,115732,1,0,1
3,0,55086,0,0,0
3,1,99890,1,1,1
4,1,96583,1,0,1
1,1,97210,1,0,1
0,0,30369,0,0,0
2,0,39272,0,0,0
4,0,75299,0,0,0
2,1,100140,1,0,1
2,1,78415,1,1,1
3,0,98680,1,0,1
0,0,67961,0,0,0
2,0,99696,1,0,1
2,1,44287,1,1,0
2,1,44536,1,1,0
1,0,82044,0,0,0
4,1,91885,1,1,1
2,0,58799,0,1,0
4,0,94712,1,0,1
1,1,51903,1,1,0
1,1,90418,1,1,1
1,1,72141,1,0,0
1,1,85347,1,1,1
2,0,66254,1,1,0
1,1,47525,1,0,0
3,1,62387,1,1,0
2,0,50570,0,0,0
1,1,91633,1,0,1
4,1,41835,1,0,0
0,0,44235,1,0,0
5,1,107748,1,0,1
2,0,88619,1,0,0
6,1,81589,0,0,1
1,1,67594,1,0,0
1,0,50127,1,1,0
1,0,74161,1,0,0
2,0,53246,0,0,0
1,1,50715,0,0,0
3,0,99921,1,0,1
1,1,70442,1,0,0
0,0,54701,1,0,0
3,1,108831,1,0,1
2,1,44013,0,0,0
2,1,75350,1,1,1
1,0,65801,0,0,0
5,1,97269,1,0,1
3,0,60793,1,1,0
0,1,59651,1,1,0
2,0,75312,1,0,0
1,1,81089,1,0,1
2,1,45639,1,1,0
4,1,73961,0,1,1
1,0,39241,0,0,0
2,0,85111,0,1,0
0,1,55520,0,1,0
1,1,83779,0,0,1
2,1,117775,1,0,1
3,0,51700,1,1,0
1,1,96640,1,1,1
3,1,96720,1,0,1
3,0,70521,1,1,0
2,1,98079,1,1,1
5,1,51703,1,1,0
3,0,80945,0,0,0
0,0,61760,0,0,0
2,0,73430,0,0,0
3,1,89089,1,1,1
2,0,48074,1,0,0
4,1,47967,1,1,0
1,0,68276,1,0,0
2,1,82539,1,1,1
1,0,74917,0,1,0
2,0,51194,0,0,0
0,0,93691,0,1,1
0,0,54592,1,0,0
1,1,63807,1,0,0
1,0,57273,1,1,0
3,1,119932,1,0,1
2,0,49705,1,1,0
3,1,87656,0,1,1
2,1,88839,1,0,1
1,1,59917,1,0,0
2,1,109584,1,0,1
1,0,54712,0,0,0
0,1,72919,1,0,0
1,0,39239,1,0,0
0,0,77616,0,0,0
3,0,94041,1,0,1
1,1,114868,1,0,1
5,1,84103,1,0,1
1,1,62702,1,1,0
3,0,85837,0,0,0
1,0,75539,1,0,0
4,1,107741,1,0,1
3,1,70985,1,0,0
0,0,84309,0,0,0
4,0,44738,1,0,0
1,0,71751,0,0,0
3,0,74553,0,0,0
2,1,101722,1,0,1
1,0,65167,0,1,0
1,1,66352,1,0,0
0,1,54832,0,1,0
1,0,31798,0,0,0
2,0,82905,1,0,0
0,0,52171,0,0,0
3,1,79874,1,1,1
1,1,41163,1,0,0
0,1,60334,0,1,0
0,1,79837,1,1,1
1,0,39507,0,1,0
2,1,72623,1,0,0
1,1,80609,1,1,1
5,0,32853,0,1,0
5,1,96590,1,0,1
2,0,77000,1,0,0
0,0,41893,1,0,0
3,1,86150,1,0,1
1,0,64610,0,0,0
1,0,56734,1,0,0
2,0,37107,0,1,0
2,0,32511,1,0,0
2,0,68383,1,0,0
2,0,48208,1,1,0
0,1,81722,1,1,1
2,1,90218,1,0,1
2,1,51963,0,0,0
1,1,76993,1,0,0
3,1,55929,1,0,0
4,0,59736,1,1,0
2,0,78296,0,0,0
2,0,55944,1,0,0
3,1,68168,0,0,0
0,0,78428,0,1,0
2,1,52316,1,1,0
2,0,65269,1,0,0
3,1,59007,1,1,0
2,0,71789,1,1,0
3,1,92196,1,1,1
2,1,47377,0,0,0
1,1,100922,1,1,1
0,1,59030,0,1,0
0,0,80165,1,1,0
3,1,69466,1,0,0
1,0,89653,1,1,1
3,1,45072,0,1,0
0,0,88313,1,0,1
3,1,63062,0,0,0
4,1,104317,1,1,1
6,1,75092,1,1,1
0,1,46105,1,1,0
2,1,103881,1,0,1
2,1,49905,0,0,0
3,1,86348,1,1,1
3,0,95658,1,1,1
0,1,58551,1,1,0
3,1,52214,1,0,0
5,0,39748,1,0,0
3,1,68316,1,1,1
1,0,87016,0,0,0
1,1,40553,1,0,0
2,0,88966,0,0,0
4,0,57130,0,0,0
2,1,109798,0,1,1
1,1,42776,1,1,0
2,1,56612,1,1,0
5,1,66155,1,1,0
1,0,52539,1,0,0
0,0,91059,0,0,1
4,0,50070,1,1,0
1,0,76099,0,1,0
1,1,55075,0,1,0
2,0,52607,1,0,0
3,0,49011,0,0,0
6,0,97132,1,0,1
1,0,55674,1,0,0
3,0,32088,1,0,0
0,0,86393,0,1,1
3,0,85613,1,1,1
1,1,83093,0,1,1
1,0,69394,1,1,0
3,0,53112,0,1,0
3,1,67748,1,1,0
1,1,96637,1,0,1
0,0,62443,1,1,0
3,1,98239,1,0,1
2,0,78334,0,0,0
2,0,59151,0,0,0
1,0,30840,1,1,0
2,0,45500,0,0,0
2,1,50030,1,1,0
0,0,32540,0,0,0
3,0,46695,1,0,0
1,1,64718,1,1,0
2,0,76497,1,0,0
2,0,74559,1,0,0
2,1,62076,1,0,0
0,1,79150,1,0,0
0,1,50368,1,1,0
1,0,33184,1,0,0
3,1,73608,1,0,0
0,0,68316,1,1,0
3,1,77862,1,0,1
1,1,99766,1,1,1
1,1,72428,0,1,1
2,0,69785,1,0,0
1,0,74976,0,1,0
0,1,40814,1,0,0
1,1,100692,0,1,1
5,1,50670,0,0,0
2,1,101756,0,0,1
3,0,97464,0,0,1
2,0,85323,1,0,0
1,1,118833,0,0,1
1,1,119055,1,1,1
2,1,91047,1,0,1
0,1,76246,1,0,0
2,1,109867,1,0,1
1,1,59737,0,1,0
2,1,79191,1,0,1
3,0,75285,0,0,0
3,0,94999,0,0,1
5,0,41072,0,0,0
2,1,73716,1,0,0
0,1,44851,0,1,0
3,0,74284,0,0,0
1,1,82037,1,0,1
2,1,85362,1,1,1
5,1,109356,0,0,1
1,1,50771,1,0,0
2,0,46034,1,0,0
2,1,45381,0,0,0
6,0,89279,0,0,0
2,1,88261,1,1,1
1,1,51733,1,0,0
3,0,44167,1,0,0
4,0,64183,1,0,0
2,1,111845,1,0,1
4,1,115282,1,0,1
3,1,115954,1,0,1
3,1,87986,1,0,1
3,0,95410,0,1,1
3,0,70203,1,1,0
2,0,72422,1,0,0
3,0,70265,1,0,0
6,1,58892,1,1,0
1,1,108474,1,1,1
5,1,51218,1,0,0
6,0,76177,1,1,0
1,0,31527,1,0,0
3,1,91809,1,1,1
1,1,58605,0,0,0
2,0,94548,1,0,1
3,1,74696,1,1,1
2,0,95094,0,0,1
3,1,44958,0,1,0
2,0,76011,1,0,0
1,1,44282,1,0,0
1,0,86081,1,0,0
3,1,93217,1,1,1
0,0,38569,0,0,0
0,0,44545,1,1,0
4,0,63468,1,0,0
4,0,51714,1,1,0
0,1,63007,1,1,0
3,0,68364,1,0,0
0,0,60064,0,0,0
3,1,72198,1,1,0
3,0,40148,0,0,0
1,1,94697,0,1,1
1,0,60847,1,1,0
1,1,92555,1,0,1
6,0,40755,1,0,0
2,0,60034,1,1,0
1,1,114547,1,1,1
2,0,54931,0,1,0
2,1,77167,1,0,0
6,1,93584,1,1,1
4,1,79777,1,0,1
1,0,56736,1,0,0
0,1,76993,1,1,1
2,1,82171,1,1,1
3,1,117100,0,0,1
3,1,102424,0,0,1
1,1,59888,1,1,0
2,1,102640,1,0,1
0,1,108663,1,0,1
2,0,83013,0,0,0
1,1,62657,1,1,0
3,1,65754,0,0,0
5,1,95764,1,1,1
1,1,76030,1,0,0
4,0,85200,1,0,0
1,1,93144,0,0,1
2,0,75001,0,0,0
3,0,48001,0,1,0
2,0,86294,0,1,1
1,0,82760,0,0,0
1,1,110180,1,0,1
2,0,59075,0,1,0
2,1,51642,0,1,0
1,0,31329,1,0,0
1,0,82918,1,1,1
1,1,108241,1,1,1
1,1,81858,1,1,1
1,0,91597,0,0,1
4,0,46240,1,1,0
4,0,71715,1,0,0
2,0,35352,1,0,0
4,1,40177,0,1,0
2,1,108593,1,1,1
3,0,68671,1,0,0
3,1,109637,1,0,1
1,0,49715,0,0,0
3,1,117673,1,0,1
4,1,73892,1,1,1
2,1,95162,1,0,1
2,1,70203,1,0,0
1,1,106477,1,0,1
4,0,46957,0,0,0
2,1,111077,1,1,1
2,0,80537,0,1,0
1,1,49440,0,1,0
2,1,82370,1,1,1
4,1,63480,1,0,0
1,0,87563,0,0,0
2,1,77197,1,1,1
0,1,107987,1,0,1
0,0,51677,1,1,0
1,0,90680,1,0,1
2,1,91783,1,1,1
1,0,46563,1,0,0
2,0,46278,1,1,0
4,0,45612,1,1,0
1,0,78896,1,0,0
3,0,89352,1,1,1
1,0,86516,0,1,0
3,0,85646,0,1,1
5,0,73609,1,1,0
1,1,88086,1,0,1
1,1,70735,1,1,0
4,1,106721,1,1,1
2,0,32264,1,0,0
1,0,50227,1,0,0
2,0,90285,0,1,1
4,0,58435,1,1,0
2,0,32962,1,0,0
4,0,65640,0,0,0
2,1,40139,1,0,0
3,1,59806,1,0,0
1,1,44825,0,0,0
1,0,37071,0,0,0
1,0,78271,1,0,0
2,0,38923,1,0,0
4,0,33527,1,0,0
1,0,98942,1,0,1
2,0,36041,0,0,0
1,1,110917,1,1,1
3,1,107301,1,1,1
1,1,90853,1,0,1
2,1,45916,1,0,0
2,1,74025,1,1,1
0,1,54072,1,1,0
3,1,69316,1,0,0
4,0,96548,1,0,1
1,0,37193,0,0,0
3,0,71310,1,1,0
3,0,71486,1,1,0
2,1,109491,1,1,1
3,0,63518,0,0,0
2,1,40105,1,1,0
5,0,37601,1,0,0
8,0,54951,0,1,0
3,0,88697,0,1,1
3,1,65577,1,1,0
3,0,82617,1,0,0
4,1,74658,1,1,1
1,0,42947,0,0,0
0,0,89389,1,0,1
3,1,75240,1,0,0
1,1,102586,0,0,1
2,1,115277,0,0,1
4,1,96006,0,1,1
2,0,42902,1,1,0
1,1,61281,0,0,0
0,1,48727,0,0,0
2,0,62224,0,0,0
0,0,45469,1,0,0
1,0,99436,0,0,1
0,0,60705,0,1,0
4,1,58363,1,1,0
4,1,79896,1,1,1
4,1,57189,1,0,0
2,1,47258,1,0,0
1,0,92427,1,0,1
1,1,60065,1,0,0
1,0,33668,1,0,0
2,1,71414,1,1,1
3,0,61415,0,0,0
1,1,106970,1,1,1
3,1,88274,1,0,1
4,1,100406,1,0,1
3,0,68975,0,0,0
2,1,102460,0,0,1
0,1,75342,0,0,0
0,0,56077,1,0,0
1,0,94413,0,0,1
0,1,74325,1,0,0
2,0,35476,0,0,0
1,0,73872,1,1,0
7,1,66745,1,1,0
1,0,98425,1,0,1
4,0,96421,1,0,1
2,1,47684,1,1,0
4,0,54837,0,0,0
3,0,75738,0,1,0
5,1,40735,0,1,0
1,0,54904,1,0,0
2,0,33989,1,1,0
3,1,79647,0,0,1
1,1,52748,1,1,0
1,0,80916,1,0,0
2,1,72449,1,1,1
1,1,114985,1,0,1
0,1,46281,1,0,0
1,0,38992,1,0,0
3,1,54877,1,1,0
1,1,49781,1,0,0
3,0,33509,0,0,0
3,1,73553,1,0,0
2,1,78860,1,1,1
4,0,95732,0,0,1
2,0,30370,1,1,0
4,1,95276,1,1,1
0,1,98905,1,1,1
1,0,99642,1,0,1
2,1,119411,1,0,1
2,1,105788,1,0,1
2,0,66285,1,0,0
3,0,44582,0,1,0
2,1,105106,1,0,1
1,1,75954,1,0,0
2,1,108804,1,0,1
3,0,93500,1,0,1
3,1,95582,1,0,1
3,0,56143,0,1,0
4,1,88521,1,0,1
1,1,76735,1,0,0
2,0,32620,1,0,0
1,0,46680,1,0,0
3,1,92240,1,1,1
2,0,93447,1,0,1
2,0,92540,1,0,1
2,1,84657,1,1,1
3,1,47524,1,1,0
1,0,78567,0,1,0
3,1,48050,0,0,0
2,0,70511,1,0,0
1,0,66651,0,1,0
2,0,69150,0,0,0
4,1,53848,1,1,0
0,0,36955,1,0,0
3,1,93630,1,0,1
2,1,104358,0,0,1
3,0,70236,1,0,0
2,1,41876,1,1,0
3,1,119304,1,1,1
0,0,47912,1,0,0
0,0,40805,1,1,0
3,0,57186,1,0,0
2,1,49130,0,0,0
3,0,32927,1,0,0
3,0,50125,1,0,0
6,1,48427,1,0,0
2,1,110132,1,0,1
0,0,94597,0,0,1
4,1,63278,1,1,0
3,0,47712,1,0,0
2,1,116616,1,0,1
2,1,104112,1,1,1
0,0,61463,0,0,0
0,0,53563,0,1,0
0,0,63201,0,0,0
2,0,57541,1,0,0
2,0,59638,1,0,0
0,1,60493,1,0,0
2,0,79583,0,1,0
2,1,114718,1,1,1
2,0,39455,1,1,0
2,1,97574,1,1,1
3,1,47401,1,0,0
5,0,36446,1,0,0
0,0,52102,1,1,0
1,0,36786,1,0,0
1,0,42306,0,0,0
0,1,60615,1,1,0
5,1,55460,1,1,0
2,0,35789,0,1,0
2,1,62231,0,1,0
2,0,80435,1,0,0
2,1,47047,0,0,0
2,0,62587,1,0,0
5,1,47984,1,1,0
1,1,83888,1,0,1
1,1,81440,0,0,1
4,1,50977,1,1,0
1,1,49156,0,0,0
0,0,53146,0,1,0
1,1,61626,1,1,0
0,1,49968,1,1,0
2,1,42663,1,0,0
1,0,76396,0,1,0
2,0,41059,0,0,0
1,1,45590,1,0,0
3,1,51885,1,1,0
3,0,36321,1,1,0
2,0,50612,0,0,0
3,0,35024,0,1,0
1,1,70091,1,0,0
1,0,51184,1,0,0
2,0,89512,1,1,1
1,0,67993,1,0,0
0,0,42466,0,0,0
2,0,83950,0,0,0
2,0,69371,1,1,0
0,0,96440,1,0,1
4,0,65027,0,1,0
1,0,53377,0,1,0
4,0,40372,1,1,0
2,0,49592,1,0,0
1,0,39343,0,1,0
0,1,111853,1,1,1
3,1,112485,1,1,1
2,0,64765,1,0,0
1,0,63988,0,0,0
3,1,48983,1,1,0
2,1,87127,1,0,1
1,0,34429,1,1,0
1,0,82378,0,0,0
4,0,82439,1,0,0
3,1,78400,1,0,1
3,1,63404,1,1,0
1,0,98473,0,1,1
1,0,64057,1,1,0
5,1,78363,1,0,0
2,0,77405,1,0,0
2,1,63414,1,0,0
1,0,38766,1,0,0
2,0,77854,0,1,0
3,0,77257,0,1,0
2,0,74971,1,0,0
6,0,34677,1,1,0
1,1,94709,1,1,1
1,1,108944,0,1,1
2,0,76833,1,0,0
4,0,97539,1,0,1
4,1,66647,1,0,0
3,1,71181,1,1,1
4,1,99224,1,0,1
2,1,108498,1,0,1
8,0,37756,0,1,0
2,0,98966,0,0,1
3,1,57153,1,1,0
0,0,53622,0,1,0
2,0,49290,0,0,0
0,1,48127,1,0,0
0,1,102045,1,1,1
1,1,69333,1,0,0
1,0,69805,0,1,0
5,0,61358,1,1,0
3,0,34664,1,0,0
2,1,43825,1,0,0
2,1,67453,1,0,0
1,1,88975,1,0,1
2,1,72070,1,1,1
3,0,77732,1,1,0
1,0,83810,1,1,1
3,0,83497,1,1,1
1,1,118422,1,1,1
1,0,72002,1,1,0
1,1,89328,1,1,1
2,1,97605,1,1,1
2,0,68012,1,1,0
1,0,41674,1,0,0
2,0,31282,1,1,0
2,0,51036,1,0,0
2,1,95523,1,1,1
3,1,114104,1,0,1
1,0,47810,1,0,0
3,1,92567,1,1,1
1,0,42749,1,0,0
3,1,73103,1,1,1
3,1,95689,1,0,1
0,1,87421,1,1,1
1,0,66941,1,1,0
1,0,51011,1,0,0
2,0,55948,1,1,0
4,0,83091,1,0,0
3,0,84943,1,0,0
2,0,72916,1,1,0
5,0,92945,1,0,1
5,1,86224,1,1,1
3,1,97905,0,0,1
2,1,58267,1,0,0
1,1,66763,1,0,0
0,0,88950,1,0,1
2,1,47345,1,1,0
2,0,95113,1,0,1
4,1,62039,1,1,0
3,0,93986,0,0,1
2,1,66981,0,1,0
2,1,98125,1,1,1
2,1,61710,1,1,0
4,0,58070,1,0,0
1,1,54251,1,0,0
1,0,81310,1,0,0
1,1,95862,0,1,1
1,0,34552,0,0,0
2,1,71597,1,0,0
2,0,44328,0,0,0
0,0,79956,0,1,0
3,0,88578,1,0,1
3,0,87962,1,0,1
1,0,42125,0,0,0
1,1,83964,1,1,1
1,0,58426,1,0,0
3,1,69991,0,0,0
1,1,107309,1,0,1
1,0,94241,1,0,1
1,0,58896,0,0,0
1,1,78227,1,0,1
1,1,78590,1,0,1
3,1,43848,1,0,0
2,1,83863,1,0,1
4,1,87896,1,1,1
5,0,30894,1,1,0
5,1,110241,0,1,1
1,0,98799,1,0,1
1,0,48024,1,0,0
0,1,46219,1,1,0
3,1,93878,1,0,1
4,1,115946,1,1,1
1,0,83839,1,1,1
1,1,81794,1,0,1
2,0,70713,0,0,0
0,0,96866,1,1,1
3,0,47326,1,0,0
4,0,73357,1,1,0
1,0,99942,0,0,1
0,0,31616,0,0,0
6,1,85552,1,0,1
3,0,46434,1,1,0
0,0,43419,1,0,0
0,1,96101,1,0,1
0,0,46431,0,0,0
4,1,69293,1,0,0
1,0,88774,1,0,0
0,1,79356,1,1,1
1,1,92436,1,0,1
3,0,76430,1,0,0
1,0,62467,0,0,0
1,1,46287,0,0,0
1,1,89482,1,0,1
2,0,76168,0,1,0
0,1,73497,1,0,0
1,0,37806,1,1,0
4,0,88126,1,0,1
0,0,34554,1,0,0
1,0,99070,0,0,1
1,0,42868,0,0,0
2,0,70159,1,0,0
2,0,92924,0,0,1
2,0,31538,1,1,0
3,0,88032,1,0,0
2,1,70624,1,0,0
1,1,110788,0,1,1
2,1,43265,1,0,0
1,1,113028,1,0,1
1,1,96671,1,1,1
4,0,90977,0,0,1
2,1,55026,1,0,0
2,0,45738,1,1,0
3,1,78701,0,1,1
3,1,106689,1,0,1
4,0,33419,0,0,0
3,1,102287,1,0,1
1,1,74785,1,1,1
1,1,103650,1,0,1
3,0,80244,1,0,0
3,0,63902,1,0,0
1,0,33102,0,0,0
2,0,93511,1,0,1
2,1,58648,1,1,0
1,0,34158,1,0,0
3,0,62189,1,0,0
3,1,77730,1,1,1
3,1,48518,1,1,0
4,1,100537,0,1,1
4,1,100514,1,0,1
0,1,68554,1,0,0
1,1,62655,1,1,0
1,0,55532,0,0,0
0,0,45565,1,0,0
1,1,71684,0,0,0
2,0,33549,0,0,0
0,1,74128,1,0,0
5,1,54555,1,0,0
2,0,55763,1,0,0
2,1,89435,1,0,1
4,1,113910,1,0,1
4,1,89344,1,1,1
4,1,43713,1,0,0
1,0,99752,1,0,1
2,1,111783,0,1,1
1,0,59200,1,0,0
0,1,111450,1,0,1
2,1,64938,1,1,0
2,1,96837,1,1,1
0,0,89893,0,0,1
3,0,32672,1,0,0
4,1,65314,1,1,0
2,0,82168,1,0,0
2,0,39571,1,1,0
3,1,71464,1,0,0
3,1,62755,1,0,0
4,1,87227,1,1,1
3,1,111689,1,1,1
1,0,33915,1,0,0
5,1,41571,1,1,0
0,1,47612,1,1,0
2,0,92636,1,0,1
2,0,80330,0,1,1
4,1,90342,1,0,1
1,1,82122,1,0,1
1,0,68561,1,0,0
1,1,101523,0,0,1
4,0,96721,1,0,1
4,1,109914,1,0,1
4,0,69236,1,0,0
2,0,52015,0,0,0
